CountryCode,IndicatorCode,Year,Value
AUT,NY.GDP.MKTP.CD,2004,124056109989.12
AUT,SE.TER.ENRR,2004,154840205079.0
AZE,NY.GDP.MKTP.CD,2004,8680410158.0
AZE,SE.TER.ENRR,2004,4797833740.7
BDI,NY.GDP.MKTP.CD,2004,915257323.4
BDI,SE.TER.ENRR,2004,2.15647006
BEL,NY.GDP.MKTP.CD,2004,32.098809599999996
BEL,SE.TER.ENRR,2004,62.04114914
BEN,NY.GDP.MKTP.CD,2004,6190270377.0
BEN,SE.TER.ENRR,2004,5.719069958
BFA,NY.GDP.MKTP.CD,2004,5451688535.0
BFA,SE.TER.ENRR,2004,35280116392.5
BGD,NY.GDP.MKTP.CD,2004,65108544250.0
BGD,SE.TER.ENRR,2004,5.728839874
BGR,NY.GDP.MKTP.CD,2004,26157744753.0
BGR,SE.TER.ENRR,2004,43.69356918
BHR,NY.GDP.MKTP.CD,2004,13150159574.0
BHR,SE.TER.ENRR,2004,11102724787.0
BHS,NY.GDP.MKTP.CD,2004,9055290000.0
BHS,SE.TER.ENRR,2004,9605915679.0
BIH,NY.GDP.MKTP.CD,2004,10156541358.0
BIH,SE.TER.ENRR,2004,21.41006088
BLR,NY.GDP.MKTP.CD,2004,23141593074.0
BLR,SE.TER.ENRR,2004,60.8694191
BLZ,NY.GDP.MKTP.CD,2004,1389500000.0
BLZ,SE.TER.ENRR,2004,15.59430981
BMU,NY.GDP.MKTP.CD,2004,4484703000.0
BMU,SE.TER.ENRR,2004,6629077376.0
BOL,NY.GDP.MKTP.CD,2004,8773451752.0
BOL,SE.TER.ENRR,2004,7441213814.0
BRA,NY.GDP.MKTP.CD,2004,6108975876.0
BRA,SE.TER.ENRR,2004,4776737938.0
BRB,NY.GDP.MKTP.CD,2004,3444500000.0
BRB,SE.TER.ENRR,2004,5658350625.5
BRN,NY.GDP.MKTP.CD,2004,7872201251.0
BRN,SE.TER.ENRR,2004,13.33026028
BTN,NY.GDP.MKTP.CD,2004,682577073.5
BTN,SE.TER.ENRR,2004,4820022390.25
BWA,NY.GDP.MKTP.CD,2004,8957467707.0
BWA,SE.TER.ENRR,2004,9.357620239
CAF,NY.GDP.MKTP.CD,2004,1272360517.0
CAF,SE.TER.ENRR,2004,1.651679993
CAN,NY.GDP.MKTP.CD,2004,14.77773475725
CAN,SE.TER.ENRR,2004,27.9037895215
CEB,NY.GDP.MKTP.CD,2004,41.02984428575
CEB,SE.TER.ENRR,2004,54.15589905
CHE,NY.GDP.MKTP.CD,2004,49.51820946
CHE,SE.TER.ENRR,2004,44.88051987
CHI,NY.GDP.MKTP.CD,2004,8553643354.0
CHI,SE.TER.ENRR,2004,53816504491.0
CHL,NY.GDP.MKTP.CD,2004,99079365628.0
CHL,SE.TER.ENRR,2004,44.32846069
CHN,NY.GDP.MKTP.CD,2004,30.554150579999998
CHN,SE.TER.ENRR,2004,16.77984047
CIV,NY.GDP.MKTP.CD,2004,23510575669.0
CIV,SE.TER.ENRR,2004,21168394897.0
CMR,NY.GDP.MKTP.CD,2004,18826214125.0
CMR,SE.TER.ENRR,2004,5.163410187
COD,NY.GDP.MKTP.CD,2004,10297483481.0
COD,SE.TER.ENRR,2004,7477229209.5
COG,NY.GDP.MKTP.CD,2004,4656974938.0
COG,SE.TER.ENRR,2004,60828487469.0
COL,NY.GDP.MKTP.CD,2004,117000000000.0
COL,SE.TER.ENRR,2004,29.50345993
COM,NY.GDP.MKTP.CD,2004,633706110.4
COM,SE.TER.ENRR,2004,779323061.65
CPV,NY.GDP.MKTP.CD,2004,924940012.9
CPV,SE.TER.ENRR,2004,5.602920055
CRI,NY.GDP.MKTP.CD,2004,18610594846.0
CRI,SE.TER.ENRR,2004,25.99328041
CSS,NY.GDP.MKTP.CD,2004,43625669538.0
CSS,SE.TER.ENRR,2004,16.23197937
CUB,NY.GDP.MKTP.CD,2004,38203000000.0
CUB,SE.TER.ENRR,2004,52.48974991
CUW,NY.GDP.MKTP.CD,2004,3464110541.9918
CUW,SE.TER.ENRR,2004,6928221031.49385
CYM,NY.GDP.MKTP.CD,2004,10392331520.9959
CYM,SE.TER.ENRR,2004,13856442010.49795
CYP,NY.GDP.MKTP.CD,2004,17320552500.0
CYP,SE.TER.ENRR,2004,36.02045822
CZE,NY.GDP.MKTP.CD,2004,120000000000.0
CZE,SE.TER.ENRR,2004,45.42427826
DEU,NY.GDP.MKTP.CD,2004,222024064.21618548
DEU,SE.TER.ENRR,2004,444048083.0080927
DJI,NY.GDP.MKTP.CD,2004,666072101.8
DJI,SE.TER.ENRR,2004,1.439620018
DMA,NY.GDP.MKTP.CD,2004,367200000.0
DMA,SE.TER.ENRR,2004,125683600000.0
DNK,NY.GDP.MKTP.CD,2004,62841800037.48325
DNK,SE.TER.ENRR,2004,74.96650696
DOM,NY.GDP.MKTP.CD,2004,22322387610.0
DOM,SE.TER.ENRR,2004,53827484399.5
DZA,NY.GDP.MKTP.CD,2004,85332581189.0
DZA,SE.TER.ENRR,2004,18.99534988
EAP,NY.GDP.MKTP.CD,2004,18.524054525
EAP,SE.TER.ENRR,2004,18.05275917
EAR,NY.GDP.MKTP.CD,2004,16.44286442
EAR,SE.TER.ENRR,2004,14.83296967
EAS,NY.GDP.MKTP.CD,2004,18.315919880000003
EAS,SE.TER.ENRR,2004,21.79887009
ECA,NY.GDP.MKTP.CD,2004,35.37759018
ECA,SE.TER.ENRR,2004,48.95631027
ECS,NY.GDP.MKTP.CD,2004,51.386280060000004
ECS,SE.TER.ENRR,2004,53.81624985
ECU,NY.GDP.MKTP.CD,2004,36591661000.0
ECU,SE.TER.ENRR,2004,57687064266.0
EGY,NY.GDP.MKTP.CD,2004,78782467532.0
EGY,SE.TER.ENRR,2004,27.67634964
EMU,NY.GDP.MKTP.CD,2004,43.519464495
EMU,SE.TER.ENRR,2004,59.36257935
ERI,NY.GDP.MKTP.CD,2004,1109054005.0
ERI,SE.TER.ENRR,2004,1.763790011
ESP,NY.GDP.MKTP.CD,2004,34.6186808955
ESP,SE.TER.ENRR,2004,67.47357178
EST,NY.GDP.MKTP.CD,2004,12145911801.0
EST,SE.TER.ENRR,2004,65.77739716
ETH,NY.GDP.MKTP.CD,2004,10131187261.0
ETH,SE.TER.ENRR,2004,2.659060001
EUU,NY.GDP.MKTP.CD,2004,30.5651199805
EUU,SE.TER.ENRR,2004,58.47117996
FCS,NY.GDP.MKTP.CD,2004,35.528920174999996
FCS,SE.TER.ENRR,2004,12.58666039
FIN,NY.GDP.MKTP.CD,2004,51.362296105
FIN,SE.TER.ENRR,2004,90.13793182
FJI,NY.GDP.MKTP.CD,2004,2708078477.0
FJI,SE.TER.ENRR,2004,14.50306034
FRA,NY.GDP.MKTP.CD,2004,33.98034525
FRA,SE.TER.ENRR,2004,53.45763016
FRO,NY.GDP.MKTP.CD,2004,1724770867.0
FRO,SE.TER.ENRR,2004,982503433.5
FSM,NY.GDP.MKTP.CD,2004,240236000.0
FSM,SE.TER.ENRR,2004,4005227502.0
GAB,NY.GDP.MKTP.CD,2004,7770219004.0
GAB,SE.TER.ENRR,2004,5180146022.485916
GBR,NY.GDP.MKTP.CD,2004,2590073040.9718323
GBR,SE.TER.ENRR,2004,59.45774841
GEO,NY.GDP.MKTP.CD,2004,5125365192.0
GEO,SE.TER.ENRR,2004,46.91704178
GHA,NY.GDP.MKTP.CD,2004,8881419348.0
GHA,SE.TER.ENRR,2004,7569929064.5
GIB,NY.GDP.MKTP.CD,2004,6258438781.0
GIB,SE.TER.ENRR,2004,4946948497.5
GIN,NY.GDP.MKTP.CD,2004,3635458214.0
GIN,SE.TER.ENRR,2004,2.318249941
GMB,NY.GDP.MKTP.CD,2004,961900640.7
GMB,SE.TER.ENRR,2004,1.019649982
GNB,NY.GDP.MKTP.CD,2004,532062894.8
GNB,SE.TER.ENRR,2004,2471413616.9
GNQ,NY.GDP.MKTP.CD,2004,4410764339.0
GNQ,SE.TER.ENRR,2004,122705382169.5
GRC,NY.GDP.MKTP.CD,2004,61352691124.64286
GRC,SE.TER.ENRR,2004,79.78572083
GRD,NY.GDP.MKTP.CD,2004,599118592.6
GRD,SE.TER.ENRR,2004,1210809231.8000002
GRL,NY.GDP.MKTP.CD,2004,1822499871.0
GRL,SE.TER.ENRR,2004,12699899230.0
GTM,NY.GDP.MKTP.CD,2004,23577298589.0
GTM,SE.TER.ENRR,2004,13723149294.5
GUM,NY.GDP.MKTP.CD,2004,3869000000.0
GUM,SE.TER.ENRR,2004,2328407189.6
GUY,NY.GDP.MKTP.CD,2004,787814379.2
GUY,SE.TER.ENRR,2004,10.43120956
HIC,NY.GDP.MKTP.CD,2004,37.276460645
HIC,SE.TER.ENRR,2004,64.12171173
HKG,NY.GDP.MKTP.CD,2004,169000000000.0
HKG,SE.TER.ENRR,2004,31.99567032
HND,NY.GDP.MKTP.CD,2004,8869299234.0
HND,SE.TER.ENRR,2004,15.63479042
HPC,NY.GDP.MKTP.CD,2004,9.9754402635
HPC,SE.TER.ENRR,2004,4.316090107
HRV,NY.GDP.MKTP.CD,2004,41855265955.0
HRV,SE.TER.ENRR,2004,44.07622147
HTI,NY.GDP.MKTP.CD,2004,6087360735.0
HTI,SE.TER.ENRR,2004,55043680367.5
HUN,NY.GDP.MKTP.CD,2004,104000000000.0
HUN,SE.TER.ENRR,2004,61.50490189
IBD,NY.GDP.MKTP.CD,2004,41.278930665
IBD,SE.TER.ENRR,2004,21.05295944
IBT,NY.GDP.MKTP.CD,2004,19.226035115000002
IBT,SE.TER.ENRR,2004,17.39911079
IDA,NY.GDP.MKTP.CD,2004,11.600715397000002
IDA,SE.TER.ENRR,2004,5.802320004
IDB,NY.GDP.MKTP.CD,2004,5.9839251045
IDB,SE.TER.ENRR,2004,6.165530205
IDN,NY.GDP.MKTP.CD,2004,11.2434000975
IDN,SE.TER.ENRR,2004,16.32126999
IDX,NY.GDP.MKTP.CD,2004,10.967089892
IDX,SE.TER.ENRR,2004,5.612909794
IMN,NY.GDP.MKTP.CD,2004,2822358473.0
IMN,SE.TER.ENRR,2004,1881572318.9755664
IND,NY.GDP.MKTP.CD,2004,940786164.951133
IND,SE.TER.ENRR,2004,10.92669964
INX,NY.GDP.MKTP.CD,2004,64666666673.95113
INX,SE.TER.ENRR,2004,129333333336.97557
IRL,NY.GDP.MKTP.CD,2004,194000000000.0
IRL,SE.TER.ENRR,2004,58.92190933
IRN,NY.GDP.MKTP.CD,2004,190000000000.0
IRN,SE.TER.ENRR,2004,22.32077026
IRQ,NY.GDP.MKTP.CD,2004,36627901762.0
IRQ,SE.TER.ENRR,2004,15.45306969
ISL,NY.GDP.MKTP.CD,2004,13825309101.0
ISL,SE.TER.ENRR,2004,66.58217621
ISR,NY.GDP.MKTP.CD,2004,140000000000.0
ISR,SE.TER.ENRR,2004,53.90750122
ITA,NY.GDP.MKTP.CD,2004,58.620321274999995
ITA,SE.TER.ENRR,2004,63.33314133
JAM,NY.GDP.MKTP.CD,2004,10174664854.0
JAM,SE.TER.ENRR,2004,18.63175011
JOR,NY.GDP.MKTP.CD,2004,11411706629.0
JOR,SE.TER.ENRR,2004,40.89144897
JPN,NY.GDP.MKTP.CD,2004,14383882361.5943
JPN,SE.TER.ENRR,2004,28767764682.29715
KAZ,NY.GDP.MKTP.CD,2004,43151647003.0
KAZ,SE.TER.ENRR,2004,29623492048.5
KEN,NY.GDP.MKTP.CD,2004,16095337094.0
KEN,SE.TER.ENRR,2004,2.917749882
KGZ,NY.GDP.MKTP.CD,2004,2211534585.0
KGZ,SE.TER.ENRR,2004,38.49945068
KHM,NY.GDP.MKTP.CD,2004,5337833248.0
KHM,SE.TER.ENRR,2004,3.183069944
KIR,NY.GDP.MKTP.CD,2004,102370615.2
KIR,SE.TER.ENRR,2004,304635307.6
KNA,NY.GDP.MKTP.CD,2004,506900000.0
KNA,SE.TER.ENRR,2004,337933363.2669678
KOR,NY.GDP.MKTP.CD,2004,168966726.53393555
KOR,SE.TER.ENRR,2004,89.80090332
KWT,NY.GDP.MKTP.CD,2004,59439090601.0
KWT,SE.TER.ENRR,2004,19.97421074
LAC,NY.GDP.MKTP.CD,2004,23.830140115
LAC,SE.TER.ENRR,2004,27.68606949
LAO,NY.GDP.MKTP.CD,2004,2366398120.0
LAO,SE.TER.ENRR,2004,5.658599854
LBN,NY.GDP.MKTP.CD,2004,21159827992.0
LBN,SE.TER.ENRR,2004,34.88718033
LBR,NY.GDP.MKTP.CD,2004,897000000.0
LBR,SE.TER.ENRR,2004,17009653846.0
LBY,NY.GDP.MKTP.CD,2004,33122307692.0
LBY,SE.TER.ENRR,2004,17094487179.5
LCA,NY.GDP.MKTP.CD,2004,1066666667.0
LCA,SE.TER.ENRR,2004,14.01496983
LCN,NY.GDP.MKTP.CD,2004,21.585534575
LCN,SE.TER.ENRR,2004,29.15609932
LDC,NY.GDP.MKTP.CD,2004,16.819024563
LDC,SE.TER.ENRR,2004,4.481949806
LIC,NY.GDP.MKTP.CD,2004,4.9569599625
LIC,SE.TER.ENRR,2004,5.431970119
LIE,NY.GDP.MKTP.CD,2004,3454374270.0
LIE,SE.TER.ENRR,2004,24.70970917
LKA,NY.GDP.MKTP.CD,2004,20662525941.0
LKA,SE.TER.ENRR,2004,13775017298.107277
LMC,NY.GDP.MKTP.CD,2004,6887508655.214554
LMC,SE.TER.ENRR,2004,12.3218298
LMY,NY.GDP.MKTP.CD,2004,14.611639499999999
LMY,SE.TER.ENRR,2004,16.9014492
LSO,NY.GDP.MKTP.CD,2004,1511236656.0
LSO,SE.TER.ENRR,2004,1007491112.1465034
LTE,NY.GDP.MKTP.CD,2004,503745568.2930069
LTE,SE.TER.ENRR,2004,24.43951035
LTU,NY.GDP.MKTP.CD,2004,22627507452.0
LTU,SE.TER.ENRR,2004,74.90138245
LUX,NY.GDP.MKTP.CD,2004,35064843793.0
LUX,SE.TER.ENRR,2004,24750272163.0
LVA,NY.GDP.MKTP.CD,2004,14435700533.0
LVA,SE.TER.ENRR,2004,74.60855865
MAC,NY.GDP.MKTP.CD,2004,10643253443.0
MAC,SE.TER.ENRR,2004,60.4595108
MAF,NY.GDP.MKTP.CD,2004,22038049350.973007
MAF,SE.TER.ENRR,2004,44076098641.4865
MAR,NY.GDP.MKTP.CD,2004,66114147932.0
MAR,SE.TER.ENRR,2004,11.06052017
MCO,NY.GDP.MKTP.CD,2004,4117728151.0
MCO,SE.TER.ENRR,2004,3357988853.5
MDA,NY.GDP.MKTP.CD,2004,2598249556.0
MDA,SE.TER.ENRR,2004,34.1402092
MDG,NY.GDP.MKTP.CD,2004,5064732625.0
MDG,SE.TER.ENRR,2004,2.528860092
MDV,NY.GDP.MKTP.CD,2004,1226829563.0
MDV,SE.TER.ENRR,2004,817886382.8527935
MEA,NY.GDP.MKTP.CD,2004,408943202.7055868
MEA,SE.TER.ENRR,2004,22.55838013
MEX,NY.GDP.MKTP.CD,2004,23.130764964999997
MEX,SE.TER.ENRR,2004,23.7031498
MHL,NY.GDP.MKTP.CD,2004,132934600.0
MHL,SE.TER.ENRR,2004,88623072.6333631
MIC,NY.GDP.MKTP.CD,2004,44311545.26672618
MIC,SE.TER.ENRR,2004,17.90008926
MKD,NY.GDP.MKTP.CD,2004,5682784433.0
MKD,SE.TER.ENRR,2004,27.42465973
MLI,NY.GDP.MKTP.CD,2004,5454249123.0
MLI,SE.TER.ENRR,2004,5785420525.5
MLT,NY.GDP.MKTP.CD,2004,6116591928.0
MLT,SE.TER.ENRR,2004,26.62356949
MMR,NY.GDP.MKTP.CD,2004,9390855298.0
MMR,SE.TER.ENRR,2004,6260570205.949533
MNA,NY.GDP.MKTP.CD,2004,3130285113.899067
MNA,SE.TER.ENRR,2004,21.84860039
MNE,NY.GDP.MKTP.CD,2004,2073234418.0
MNE,SE.TER.ENRR,2004,18.88497925
MNG,NY.GDP.MKTP.CD,2004,1992066808.0
MNG,SE.TER.ENRR,2004,39.71525955
MNP,NY.GDP.MKTP.CD,2004,1210000000.0
MNP,SE.TER.ENRR,2004,4420553085.5
MOZ,NY.GDP.MKTP.CD,2004,7631106171.0
MOZ,SE.TER.ENRR,2004,1.219059944
MRT,NY.GDP.MKTP.CD,2004,2362501023.0
MRT,SE.TER.ENRR,2004,3.245579958
MUS,NY.GDP.MKTP.CD,2004,6578840499.0
MUS,SE.TER.ENRR,2004,18.09011078
MWI,NY.GDP.MKTP.CD,2004,5058726350.0
MWI,SE.TER.ENRR,2004,0.456959993
MYS,NY.GDP.MKTP.CD,2004,125000000000.0
MYS,SE.TER.ENRR,2004,30.29776001
NAC,NY.GDP.MKTP.CD,2004,53.790805815
NAC,SE.TER.ENRR,2004,77.28385162
NAM,NY.GDP.MKTP.CD,2004,6609206506.0
NAM,SE.TER.ENRR,2004,6252107745.5
NCL,NY.GDP.MKTP.CD,2004,5895008985.0
NCL,SE.TER.ENRR,2004,4827726360.0
NER,NY.GDP.MKTP.CD,2004,3760443735.0
NER,SE.TER.ENRR,2004,0.778509974
NGA,NY.GDP.MKTP.CD,2004,136000000000.0
NGA,SE.TER.ENRR,2004,9.824850082
NIC,NY.GDP.MKTP.CD,2004,5795568205.0
NIC,SE.TER.ENRR,2004,3863712155.590329
NLD,NY.GDP.MKTP.CD,2004,1931856106.1806588
NLD,SE.TER.ENRR,2004,56.77098846
NOR,NY.GDP.MKTP.CD,2004,67.691768645
NOR,SE.TER.ENRR,2004,78.61254883
NPL,NY.GDP.MKTP.CD,2004,7273938315.0
NPL,SE.TER.ENRR,2004,5.660920143
NRU,NY.GDP.MKTP.CD,2004,34666666670.44061
NRU,SE.TER.ENRR,2004,69333333335.2203
NZL,NY.GDP.MKTP.CD,2004,104000000000.0
NZL,SE.TER.ENRR,2004,69333333352.59027
OED,NY.GDP.MKTP.CD,2004,34666666705.18056
OED,SE.TER.ENRR,2004,57.77083969
OMN,NY.GDP.MKTP.CD,2004,24763712874.0
OMN,SE.TER.ENRR,2004,15.15001011
OSS,NY.GDP.MKTP.CD,2004,152000000000.0
OSS,SE.TER.ENRR,2004,11.57841015
PAK,NY.GDP.MKTP.CD,2004,108000000000.0
PAK,SE.TER.ENRR,2004,3.002599955
PAN,NY.GDP.MKTP.CD,2004,15013381700.0
PAN,SE.TER.ENRR,2004,43.14056015
PER,NY.GDP.MKTP.CD,2004,66768703498.0
PER,SE.TER.ENRR,2004,32.07260132
PHL,NY.GDP.MKTP.CD,2004,95002000250.0
PHL,SE.TER.ENRR,2004,29.35166931
PLW,NY.GDP.MKTP.CD,2004,165186200.0
PLW,SE.TER.ENRR,2004,2046172033.5
PNG,NY.GDP.MKTP.CD,2004,3927157867.0
PNG,SE.TER.ENRR,2004,129463578933.5
POL,NY.GDP.MKTP.CD,2004,64731789497.62185
POL,SE.TER.ENRR,2004,61.74369812
PRE,NY.GDP.MKTP.CD,2004,33.58557415
PRE,SE.TER.ENRR,2004,5.42745018
PRI,NY.GDP.MKTP.CD,2004,80322313000.0
PRI,SE.TER.ENRR,2004,107491734750.0
PRK,NY.GDP.MKTP.CD,2004,134661156500.0
PRK,SE.TER.ENRR,2004,161830578250.0
PRT,NY.GDP.MKTP.CD,2004,189000000000.0
PRT,SE.TER.ENRR,2004,99312220418.0
PRY,NY.GDP.MKTP.CD,2004,9624440836.0
PRY,SE.TER.ENRR,2004,27.23759079
PSE,NY.GDP.MKTP.CD,2004,4603100000.0
PSE,SE.TER.ENRR,2004,35.43635941
PSS,NY.GDP.MKTP.CD,2004,4877982920.0
PSS,SE.TER.ENRR,2004,9.103130341
PST,NY.GDP.MKTP.CD,2004,37.9855594655
PST,SE.TER.ENRR,2004,66.86798859
PYF,NY.GDP.MKTP.CD,2004,5564109988.0
PYF,SE.TER.ENRR,2004,18649087961.0
QAT,NY.GDP.MKTP.CD,2004,31734065934.0
QAT,SE.TER.ENRR,2004,16.89159966
ROU,NY.GDP.MKTP.CD,2004,74973660681.0
ROU,SE.TER.ENRR,2004,41.79973984
RUS,NY.GDP.MKTP.CD,2004,55.65726662
RUS,SE.TER.ENRR,2004,69.5147934
RWA,NY.GDP.MKTP.CD,2004,2376464520.0
RWA,SE.TER.ENRR,2004,2.607630014
SAS,NY.GDP.MKTP.CD,2004,5.936545014
SAS,SE.TER.ENRR,2004,9.265460014
SAU,NY.GDP.MKTP.CD,2004,19.381479742000003
SAU,SE.TER.ENRR,2004,29.49749947
SDN,NY.GDP.MKTP.CD,2004,26646007251.0
SDN,SE.TER.ENRR,2004,9.838709831
SEN,NY.GDP.MKTP.CD,2004,10076816661.0
SEN,SE.TER.ENRR,2004,4.908629894
SGP,NY.GDP.MKTP.CD,2004,115000000000.0
SGP,SE.TER.ENRR,2004,57734002662.25
SLB,NY.GDP.MKTP.CD,2004,468005324.5
SLB,SE.TER.ENRR,2004,949111202.75
SLE,NY.GDP.MKTP.CD,2004,1430217081.0
SLE,SE.TER.ENRR,2004,7577513990.5
SLV,NY.GDP.MKTP.CD,2004,13724810900.0
SLV,SE.TER.ENRR,2004,21.51532936
SMR,NY.GDP.MKTP.CD,2004,1723750000.0
SMR,SE.TER.ENRR,2004,7828304540.25
SOM,NY.GDP.MKTP.CD,2004,13932859080.5
SOM,SE.TER.ENRR,2004,20037413620.75
SRB,NY.GDP.MKTP.CD,2004,26141968161.0
SRB,SE.TER.ENRR,2004,40.92309952
SSA,NY.GDP.MKTP.CD,2004,23.327364684
SSA,SE.TER.ENRR,2004,5.731629848
SSD,NY.GDP.MKTP.CD,2004,5.7314798827499995
SSD,SE.TER.ENRR,2004,5.7313299175
SSF,NY.GDP.MKTP.CD,2004,5.731179952250001
SSF,SE.TER.ENRR,2004,5.731029987
SST,NY.GDP.MKTP.CD,2004,9.0825750835
SST,SE.TER.ENRR,2004,12.43412018
STP,NY.GDP.MKTP.CD,2004,114582282.0
STP,SE.TER.ENRR,2004,799337410.0
SUR,NY.GDP.MKTP.CD,2004,1484092538.0
SUR,SE.TER.ENRR,2004,29460768503.5
SVK,NY.GDP.MKTP.CD,2004,57437444469.0
SVK,SE.TER.ENRR,2004,36.6599617
SVN,NY.GDP.MKTP.CD,2004,34414784504.0
SVN,SE.TER.ENRR,2004,73.34887695
SWE,NY.GDP.MKTP.CD,2004,78.19192886
SWE,SE.TER.ENRR,2004,83.03498077
SWZ,NY.GDP.MKTP.CD,2004,2770082792.0
SWZ,SE.TER.ENRR,2004,5.328360081
SXM,NY.GDP.MKTP.CD,2004,297670742.95224005
SXM,SE.TER.ENRR,2004,595341480.57612
SYC,NY.GDP.MKTP.CD,2004,893012218.2
SYC,SE.TER.ENRR,2004,56946506109.1
SYR,NY.GDP.MKTP.CD,2004,113000000000.0
SYR,SE.TER.ENRR,2004,15.17405033
TCA,NY.GDP.MKTP.CD,2004,485598800.0
TCA,SE.TER.ENRR,2004,2454227229.0
TCD,NY.GDP.MKTP.CD,2004,4422855658.0
TCD,SE.TER.ENRR,2004,1.249179959
TEA,NY.GDP.MKTP.CD,2004,9.5797196045
TEA,SE.TER.ENRR,2004,17.91025925
TEC,NY.GDP.MKTP.CD,2004,33.81391907
TEC,SE.TER.ENRR,2004,49.71757889
TGO,NY.GDP.MKTP.CD,2004,3071152629.0
TGO,SE.TER.ENRR,2004,88035576314.5
THA,NY.GDP.MKTP.CD,2004,173000000000.0
THA,SE.TER.ENRR,2004,45.97698975
TJK,NY.GDP.MKTP.CD,2004,2076176636.0
TJK,SE.TER.ENRR,2004,19.53568077
TKM,NY.GDP.MKTP.CD,2004,6838351088.0
TKM,SE.TER.ENRR,2004,4558900734.843983
TLA,NY.GDP.MKTP.CD,2004,2279450381.6879663
TLA,SE.TER.ENRR,2004,28.53195
TLS,NY.GDP.MKTP.CD,2004,440764600.0
TLS,SE.TER.ENRR,2004,293843073.90273666
TMN,NY.GDP.MKTP.CD,2004,146921547.80547333
TMN,SE.TER.ENRR,2004,21.70820999
TON,NY.GDP.MKTP.CD,2004,230657579.1
TON,SE.TER.ENRR,2004,153771722.48848665
TSA,NY.GDP.MKTP.CD,2004,76885865.87697333
TSA,SE.TER.ENRR,2004,9.265460014
TSS,NY.GDP.MKTP.CD,2004,7.498245000500001
TSS,SE.TER.ENRR,2004,5.731029987
TTO,NY.GDP.MKTP.CD,2004,13280292692.0
TTO,SE.TER.ENRR,2004,11.54493046
TUN,NY.GDP.MKTP.CD,2004,31183893587.0
TUN,SE.TER.ENRR,2004,28.5109005
TUR,NY.GDP.MKTP.CD,2004,29.638575555000003
TUR,SE.TER.ENRR,2004,30.76625061
TUV,NY.GDP.MKTP.CD,2004,22798266.6
TUV,SE.TER.ENRR,2004,8349373340.8
TZA,NY.GDP.MKTP.CD,2004,16675948415.0
TZA,SE.TER.ENRR,2004,1.207859993
UGA,NY.GDP.MKTP.CD,2004,7939487548.0
UGA,SE.TER.ENRR,2004,3.661689997
UKR,NY.GDP.MKTP.CD,2004,67220154164.0
UKR,SE.TER.ENRR,2004,63.44075012
UMC,NY.GDP.MKTP.CD,2004,43.77791977
UMC,SE.TER.ENRR,2004,24.11508942
URY,NY.GDP.MKTP.CD,2004,13686329890.0
URY,SE.TER.ENRR,2004,42.76560974
USA,NY.GDP.MKTP.CD,2004,4010007877.84374
USA,SE.TER.ENRR,2004,8020015712.92187
UZB,NY.GDP.MKTP.CD,2004,12030023548.0
UZB,SE.TER.ENRR,2004,13.96383953
VCT,NY.GDP.MKTP.CD,2004,549900185.2
VCT,SE.TER.ENRR,2004,56274950092.6
VEN,NY.GDP.MKTP.CD,2004,112000000000.0
VEN,SE.TER.ENRR,2004,41.5587883
VGB,NY.GDP.MKTP.CD,2004,53.68785286
VGB,SE.TER.ENRR,2004,65.81691742
VIR,NY.GDP.MKTP.CD,2004,3797000000.0
VIR,SE.TER.ENRR,2004,24612427346.5
VNM,NY.GDP.MKTP.CD,2004,45427854693.0
VNM,SE.TER.ENRR,2004,22896425781.05
VUT,NY.GDP.MKTP.CD,2004,364996869.1
VUT,SE.TER.ENRR,2004,4.880919933
WLD,NY.GDP.MKTP.CD,2004,14.0244252665
WLD,SE.TER.ENRR,2004,23.1679306
WSM,NY.GDP.MKTP.CD,2004,407747521.1
WSM,SE.TER.ENRR,2004,3774008555.575
XKX,NY.GDP.MKTP.CD,2004,7140269590.05
XKX,SE.TER.ENRR,2004,10506530624.525
YEM,NY.GDP.MKTP.CD,2004,13872791659.0
YEM,SE.TER.ENRR,2004,8.826330185
ZAF,NY.GDP.MKTP.CD,2004,65555277433.41317
ZAF,SE.TER.ENRR,2004,131110554858.0
ZMB,NY.GDP.MKTP.CD,2004,6221109716.0
ZMB,SE.TER.ENRR,2004,6013354058.0
ZWE,NY.GDP.MKTP.CD,2004,5805598400.0
ZWE,SE.TER.ENRR,2004,5805598400.0
AFE,NY.GDP.MKTP.CD,2005,
AFE,SE.TER.ENRR,2005,5.297369957
AFG,NY.GDP.MKTP.CD,2005,6226198935.0
AFG,SE.TER.ENRR,2005,158613099467.5
AFW,NY.GDP.MKTP.CD,2005,79306549737.33527
AFW,SE.TER.ENRR,2005,7.170529842
AGO,NY.GDP.MKTP.CD,2005,36970901025.0
AGO,SE.TER.ENRR,2005,2.552469969
ALB,NY.GDP.MKTP.CD,2005,8052077209.0
ALB,SE.TER.ENRR,2005,23.53915024
AND,NY.GDP.MKTP.CD,2005,3159826892.0
AND,SE.TER.ENRR,2005,7.876550198
ARB,NY.GDP.MKTP.CD,2005,14.469700574
ARB,SE.TER.ENRR,2005,21.06285095
ARE,NY.GDP.MKTP.CD,2005,181000000000.0
ARE,SE.TER.ENRR,2005,190000000000.0
ARG,NY.GDP.MKTP.CD,2005,199000000000.0
ARG,SE.TER.ENRR,2005,63.7323494
ARM,NY.GDP.MKTP.CD,2005,4900469515.0
ARM,SE.TER.ENRR,2005,38.33843994
